STUDY_ID	SAMPLE_ID	ASH1L	ASH2L	CAMKMT	DOT1L	EEF2KMT	ETFBKMT	EZH1	EZH2	EHMT2	EHMT1	N6AMT1	METTL21A	EEF1AKMT3	METTL21C	METTL22	EEF1AKMT2	CSKMT	EEF1AKNMT	VCPKMT	KMT2A	KMT2D	KMT2C	KMT2B	KMT2E	NSD1	NSD2	NSD3	PRDM1	PRDM2	MECOM	PRDM4	PRDM5	PRDM6	PRDM7	PRDM8	PRDM9	PRDM10	PRDM11	PRDM12	PRDM13	PRDM14	PRDM15	PRDM16	SETD1A	SETD1B	SETD2	SETD3	SETD4	SETD5	SETD6	SETD7	KMT5A	SETD9	SETDB1	SETDB2	SETMAR	SMYD1	SMYD2	SMYD3	SMYD4	SMYD5	SUV39H1	SUV39H2	KMT5B	KMT5C
brca_tcga_pub2015	TCGA-A7-A0DA-01	3590.492	925.3681	210.5087	824.6319	340.5556	25.1004	597.3896	428.3802	1461.5127	987.9518	163.6546	142.5703	268.0723	0	191.7671	250.7965	91.7403	1665.6627	134.5382	2574.2972	1846.3655	3277.4431	1806.5596	2658.5074	2099.7323	2673.6948	1130.8568	293.5074	1247.992	96.7202	1003.6814	15.7296	35.8099	0	16.3989	0	189.4244	13.0522	6.0241	6.3588	0	318.9424	43.842	757.3628	1018.0723	1528.4471	1126.1714	407.2959	3376.1714	424.9029	1257.3628	798.1928	48.8621	1400.2677	410.9772	512.0482	229.9197	1918.6747	435.4083	424.3641	932.7309	550.8701	420.6827	2306.5596	168.34
brca_tcga_pub2015	TCGA-D8-A13Z-01	2766.6991	3998.6505	225.1012	807.0148	410.9852	46.9636	449.6626	930.3644	2073.4143	1678.5425	196.2213	142.2402	232.1188	0	152.4966	482.1296	76.2564	2009.4467	246.9636	1931.444	1992.9474	3181.6464	1154.6559	2095.5466	3979.7571	1450.7422	1882.861	400	1526.8556	171.39	980.2969	32.9285	25.9109	0	20.2429	0.2699	243.9946	13.7652	4.8583	0	0	272.3347	70.7152	856.6802	734.9528	2101.2146	971.6599	268.0162	3068.8259	232.888	1604.3185	807.8273	36.1673	1160.8637	278.0027	354.9258	2.6991	1021.5924	550.8772	289.3387	781.6464	384.3455	673.4143	777.8677	121.7274
brca_tcga_pub2015	TCGA-D8-A147-01	3638.5299	1472.5268	61.0478	426.3284	278.9684	56.0164	656.0962	1276.9726	2291.3054	958.6518	362.9326	275.0506	216.0153	0	123.7728	472.0505	35.5754	1435.9652	148.5944	4108.6517	2712.012	3183.2072	1847.5348	1860.11	3664.8811	2376.504	2568.7039	298.1951	2349.3343	44.2764	991.8592	45.2827	12.4108	2.0126	16.1005	0	186.1623	60.377	1.0063	3.6897	0	476.6425	5.3668	1075.0452	978.4421	2304.7225	834.5437	524.2732	3201.3202	291.8655	2665.9779	800.6655	52.3267	2092.3969	164.0241	170.7326	3.0188	750.3514	473.9591	306.2453	363.6034	366.6223	422.9741	748.3388	112.7036
brca_tcga_pub2015	TCGA-D8-A143-01	2451.4817	780.7941	147.1555	1147.3588	825.2245	40.4772	374.5088	1337.6396	2459.6528	1420.4854	245.5113	177.7971	169.0964	0	205.0341	155.2055	21.1957	1795.3725	80.9544	904.4955	887.3173	1488.1997	971.4532	814.0838	2547.7948	3986.8165	1042.1937	328.7355	1141.6844	210.7085	382.4529	27.9936	21.1843	0.3783	9.8356	0	233.7843	12.1053	3.4046	0.3783	0	256.1035	195.9551	1236.2574	542.4703	2031.4266	1318.725	132.4021	2684.7364	333.642	2737.6972	692.2739	90.79	1528.2986	163.8003	741.0735	1.1349	1316.4552	330.627	418.3907	1263.8727	478.1607	591.27	1056.1905	252.3206
brca_tcga_pub2015	TCGA-A2-A1G6-01	2524.0093	1172.7819	108.072	427.6184	414.4196	89.3929	1276.1841	109.4063	1201.4676	1268.8459	379.2528	195.7972	468.9793	0	147.7652	383.3722	80.537	828.2188	245.497	2514.3429	1466.6845	2705.1368	764.8432	2256.8446	2023.0153	934.2895	1320.2135	337.5584	1619.0794	245.497	903.936	62.3749	19.3462	0.3336	54.3696	0	335.2235	13.3422	1.0007	0	0	187.1247	22.6818	821.8813	869.2462	2391.928	1727.485	393.9293	2296.531	286.4376	2591.0607	821.2141	147.7652	922.2815	653.1021	801.8679	355.2368	704.4696	238.8259	433.6224	810.5404	180.7872	163.4423	1771.1808	117.4116
brca_tcga_pub2015	TCGA-C8-A26Y-01	3160.0918	1456.9374	151.1397	679.2106	603.4297	50.1759	604.8646	1184.0294	1158.6355	1826.22	392.5348	475.7534	303.8091	0.6119	182.6526	196.3531	11.9535	1287.7467	107.6947	1459.385	2044.7912	1999.3881	1012.391	2180.0337	2046.8105	4238.6416	1579.0118	205.2929	1326.2965	128.4993	595.0742	45.5867	49.2581	2.7536	17.7451	0.306	297.0782	6.425	0.9179	0.306	0	219.3667	518.8925	1235.4291	823.9253	2093.6209	1994.4929	364.9992	2644.9442	192.4675	3015.4505	694.5082	147.1623	977.2067	292.183	713.4771	0.9179	1019.4279	214.4715	262.1998	1164.1426	560.5018	265.5652	820.2539	176.8395
brca_tcga_pub2015	TCGA-C8-A26X-01	1384.4465	811.6674	81.7639	738.622	619.2559	75.7924	311.8971	1720.2572	1129.9954	954.5246	128.158	368.8562	733.5783	0	140.5604	233.808	34.9426	1038.1259	96.9224	1078.5485	1445.5811	1475.4249	1079.4672	886.6835	1371.6123	1029.3983	1222.3243	988.057	863.1144	294.4419	596.2333	21.13	30.7763	0	28.0202	0	200.735	5.9715	0.4593	0	0	178.6863	38.1259	744.6027	917.7768	1666.5136	1887.4598	213.1373	2313.2751	235.2963	3234.2673	1062.9306	109.3248	886.5411	255.8567	604.5016	1.8374	401.4699	1609.0951	167.6619	836.4722	384.474	309.141	779.9724	138.2637
brca_tcga_pub2015	TCGA-A7-A26G-01	4527.6057	825.7658	128.4099	226.1547	214.0639	46.8189	476.6771	218.4884	1557.0722	927.8913	162.3604	369.8971	789.6248	2.4642	120.4698	514.2062	109.3483	813.1712	117.1843	6139.5793	1958.0176	2732.748	897.5	2632.8046	2061.6764	875.5964	1192.9249	832.063	1762.4185	2093.4367	1165.5454	88.162	84.6027	0	74.746	0	561.5536	52.2948	0.8214	0.5476	0	247.2369	8.4876	593.5876	875.0489	3091.4195	1171.0213	255.177	3818.3452	216.0078	3956.0641	1028.3741	113.0773	1550.2274	452.0356	362.5046	1.9166	894.2145	188.9186	190.8351	536.0906	170.5743	466.8205	2775.46	63.5204
brca_tcga_pub2015	TCGA-C8-A27B-01	2672.3858	1698.5121	119.551	493.6022	414.307	24.7977	413.208	1461.4983	2549.7259	843.905	150.3524	438.2668	259.2013	0	56.9042	363.3333	55.1475	1477.421	259.7233	946.2281	1167.5411	2669.799	1622.8139	2374.1321	2156.356	2889.846	1546.3326	429.3918	1102.0621	127.9039	933.6988	17.7499	3.9154	1.5662	9.397	0	266.249	21.4043	1.3051	0	0	209.8669	2.0882	594.3618	1060.2976	2188.2015	1025.0587	193.9441	2314.2783	290.0861	1462.5424	1134.1686	34.7168	1580.7883	525.7113	368.5722	20.8823	1574.2626	223.1793	307.7525	390.4986	263.6387	877.0556	1190.8118	67.8674
brca_tcga_pub2015	TCGA-AN-A0XU-01	3926.9538	862.8532	176.0855	597.1709	372.1399	25.8442	262.5775	1412.8187	1835.6306	822.5362	146.1061	451.0682	470.0207	0.3446	198.1392	251.0992	39.3453	1289.111	301.5162	3332.5293	3787.6947	252.2398	1639.9035	1271.9435	2630.5996	2213.6458	933.1496	238.1116	1125.7753	57.5465	978.6354	56.5127	4.1351	1.0338	6.5472	0.6892	306.685	14.8174	3.1013	1.3784	0	266.0234	11.7161	1052.3777	741.213	1652.9979	1103.377	301.8608	4722.9497	341.3129	2475.8787	782.2192	62.7154	1534.459	228.1185	980.703	2.4121	970.0207	342.5224	310.8201	665.4032	405.2378	736.0441	921.0889	138.8697
brca_tcga_pub2015	TCGA-BH-A0WA-01	3681.1301	1919.4111	135.1216	409.7914	300.3771	180.2762	341.3959	830.5703	2678.1446	1111.418	213.4579	223.3783	325.6602	0	307.872	320.6624	83.5633	1225.3307	95.4403	1949.172	1942.8572	3007.5677	1003.3207	1542.237	2603.9132	3013.383	2058.6376	309.2404	1257.4862	96.4666	832.2807	35.2342	15.7357	1.3683	18.4723	0	277.4269	38.313	1.7104	4.7891	0	286.321	11.9728	1331.0334	907.5383	2408.2434	1421.6846	278.4531	3054.4326	274.2216	1607.7762	1597.1717	155.6464	1146.3102	205.5901	160.4355	4.7891	1132.9691	156.3306	263.4016	479.5962	179.9341	436.4941	1868.4411	78.3363
brca_tcga_pub2015	TCGA-BH-A0RX-01	1086.0925	838.1316	127.1055	375.5824	368.5772	30.5818	422.4107	488.8305	1409.6285	1074.6625	146.2191	186.8355	292.916	0	170.1111	219.7874	82.7332	1245.7293	69.2868	1145.8607	1332.6962	926.5321	1077.0517	1070.5531	1287.3014	761.1994	601.6008	745.4307	583.4428	393.7403	704.3364	22.9363	16.7244	0	25.8034	0	179.1901	6.2119	5.7341	0	0	218.8508	30.5818	569.1076	672.7989	1042.1694	994.8632	129.0168	1291.1241	574.5693	1035.4796	766.4556	79.7993	1483.6937	203.0821	321.1086	22.4585	1602.1981	382.2721	229.3633	722.4943	436.7459	638.3945	841.9544	172.9781
brca_tcga_pub2015	TCGA-AR-A0TS-01	3701.5259	1190.2423	81.205	897.5049	516.3883	56.9745	833.9882	542.5671	3368.3694	1204.9771	210.5435	127.0465	222.0039	0.3274	154.8788	185.5894	28.8638	2421.0871	198.4283	4818.2711	3114.7741	3183.6935	1566.4702	2479.1421	5239.3582	3387.3608	1903.7328	351.6699	3425.0164	160.7728	819.9083	27.1775	7.5311	0.9823	52.7177	0	261.9515	39.9476	2.6195	28.8147	0	353.3071	16.372	1141.7813	1401.7682	2756.7125	1546.169	202.685	3236.4113	260.7728	1928.6182	805.501	87.7538	1565.1604	411.5914	357.8913	6.5488	1176.1624	191.5521	291.0936	589.0635	325.4748	506.8762	931.2377	192.8618
brca_tcga_pub2015	TCGA-AO-A128-01	3415.0475	1243.6906	66.4858	944.6377	321.962	35.2782	686.2958	800	1930.5292	1664.5862	120.4885	168.521	245.5902	0	102.578	312.0896	66.8928	1668.3853	96.8792	2226.8657	2420.6024	5463.5007	1463.2293	2920.0706	2513.1615	2203.7992	2079.5115	1090.6377	1728.9009	108.2768	705.0204	26.8657	13.5685	1.3569	36.9064	0.2714	304.2062	6.7843	1.3569	0	0.2714	264.8575	10.3121	759.2944	1146.54	3332.7001	1256.7164	268.6567	3019.2673	194.0733	970.1493	825.5088	108.2768	1587.517	515.0611	345.4545	0	511.2619	341.384	277.3406	481.4111	475.441	377.2049	719.9457	143.0122
brca_tcga_pub2015	TCGA-GI-A2C9-01	2419.3755	773.084	141.259	515.9459	494.2595	74.4699	556.3533	664.5517	1663.0489	913.6751	165.3031	351.6447	460.8449	0	135.248	272.0087	44.7721	1127.4002	147.9379	1968.9431	1145.1461	1766.572	1087.9947	1793.1307	1542.8285	1394.2227	914.343	169.9783	1200.2004	181.3324	620.1369	18.701	23.3762	1.3358	18.367	0	232.0922	35.7322	0.3339	40.0735	0	199.0316	11.3541	609.4507	606.1112	1516.4468	1584.9057	226.749	2437.1347	335.3114	2080.1469	600.1002	96.5103	851.5612	384.3713	509.6009	4.6752	1215.8958	316.2465	185.6737	818.5006	197.0279	325.9309	1361.1621	95.5084
brca_tcga_pub2015	TCGA-A2-A0SX-01	2958.1471	1168.9146	94.4123	952.1484	200.8767	30.1863	697.8163	981.3744	1839.1137	1337.508	111.1111	282.2736	304.4316	4.817	82.5305	383.1824	43.3847	1746.9493	143.8664	2215.1574	2973.0347	3813.7444	4845.2152	2457.7457	2519.9101	4633.9114	1611.1111	930.957	2249.8394	190.4303	968.5292	57.4823	35.3243	0.3211	54.271	0.6423	272.3186	32.113	0.6423	35.3243	0	345.2152	8.9917	847.7842	1189.7881	1781.3102	1090.5588	391.4579	2452.7938	351.0886	2328.5164	888.5678	90.5588	1567.7585	335.9024	267.8227	5.4592	1649.0045	296.7245	236.352	789.3385	233.7829	328.5164	1588.3109	186.5768
brca_tcga_pub2015	TCGA-A2-A0T0-01	2014.8031	1598.9201	263.7563	953.782	776.1577	33.4201	347.9617	863.3513	2717.1812	798.8047	269.6539	223.128	199.5374	0	157.2708	114.7192	61.9582	1370.8774	106.8131	1515.6976	1570.3164	1695.9038	1263.409	1701.405	2338.7483	2459.3226	1138.5753	479.676	722.1352	58.9766	504.9049	24.5736	18.3483	0	19.9865	0	194.6226	24.9012	4.5871	1.9659	0	203.4691	3.2765	782.4224	597.3015	1805.9933	1601.5413	347.6341	2437.0425	543.3773	1835.4816	510.8025	137.2843	1395.1233	147.4414	644.1551	39.973	2396.4142	505.2325	159.892	920.6896	431.1842	1078.2881	1157.2512	234.268
brca_tcga_pub2015	TCGA-A2-A0T2-01	1575.9519	1119.4828	224.2532	321.4445	719.1797	40.1248	337.9403	338.8319	2202.8533	879.6255	292.4654	203.745	283.103	1.3375	100.3121	377.6683	86.1971	1118.5912	81.1413	803.8342	1220.4146	2520.2853	1433.3482	1662.4744	1445.3856	1012.4833	951.8502	330.3611	1032.5457	137.3161	562.6393	12.9291	20.0624	0	5.7958	0	124.8328	19.1708	5.7958	6.2416	0	225.5907	4.0125	1229.6032	814.5341	1276.4155	1154.2577	335.2653	1677.218	357.6728	849.309	777.9759	192.1534	2217.5658	158.716	346.4111	3.1208	593.4017	190.37	155.5952	1144.4494	498.4396	553.2769	849.7548	338.3861
brca_tcga_pub2015	TCGA-BH-A18V-01	5371.6994	597.2326	60.9827	624.0782	401.1235	22.2057	408.9817	480.5701	1979.2858	1284.9449	87.1655	407.656	196.2052	0	162.731	257.3469	23.2264	1822.1891	79.5426	1705.1951	2010.3737	2129.0911	1565.9955	1640.0232	3263.8992	3332.5048	1138.4539	636.0096	987.6543	110.6968	580.6612	23.5314	9.6114	0.3314	18.5599	0	224.0451	28.1713	6.6286	5.3028	0	187.588	7.6228	1303.5048	729.4722	3950.2859	2075.3998	240.285	3351.3961	307.0147	2277.9021	660.2038	78.2169	1628.6353	329.4391	245.2564	4.64	1409.8931	130.2511	254.8678	1426.7959	470.6272	448.753	1203.0823	78.5483
brca_tcga_pub2015	TCGA-BH-A18G-01	1668.75	1252.5	85	338.75	372.1	24.375	241.875	582.5	1501.875	826.25	264.375	188.125	707.5	0	76.25	217.8562	348.8188	823.75	138.75	1048.75	948.525	924.375	727.5	1119.7375	1075.625	1101.875	790	309.375	670	30	700	29.375	35	0	16.875	0	230	9.375	8.75	18.75	0	187.5	25	670	675	788.75	1472.5	221.25	1919.375	532.7	1982.5	951.25	63.75	1899.375	295.625	416.875	6.875	2018.75	605	216.25	593.125	249.375	170.625	821.25	201.875
brca_tcga_pub2015	TCGA-AR-A1AY-01	5371.7388	1662.1659	154.6799	1174.2335	391.0278	25.7187	391.6598	1507.486	2830.1644	1028.3825	192.1558	92.9549	400.845	0.7348	123.0826	210.1295	69.1026	3214.476	63.9295	4110.958	4909.6206	3724.8094	2617.0662	2405.3128	4030.1277	2680.9957	1993.5703	231.4687	1198.1262	207.9544	1216.8641	10.2875	6.246	0.3674	12.8594	0	372.5544	19.4728	0.7348	22.7795	0	339.4875	9.1853	1152.9347	1565.5369	3722.2375	814.1821	308.2576	4352.3468	314.9077	1251.4008	1778.6351	23.5143	2108.2024	243.9607	503.72	4.0415	2024.4328	128.9611	212.7308	795.0767	552.5857	965.1878	1511.8949	131.9004
brca_tcga_pub2015	TCGA-AR-A1AR-01	4263.4256	4941.6708	154.7207	758.0302	269.785	32.1305	438.4577	812.4073	1150.2719	1228.6209	548.9372	432.0316	163.1241	0.2472	74.6416	236.9921	68.5418	1206.871	237.5185	3963.1735	1727.7163	2853.6826	1186.8512	3115.6772	2606.7721	1879.387	7580.0791	732.5754	1603.5591	276.8166	992.8324	25.7044	16.8067	0	34.6021	0	447.1083	8.4034	1.2358	0.7415	0	385.3188	21.5027	698.2205	783.4899	2566.4854	1498.2699	420.4152	4172.5161	229.4315	3917.4493	759.5156	127.2862	1525.9516	346.0208	503.213	0.2472	1168.8087	183.391	185.8626	631.4879	321.5522	931.043	1736.7771	62.7781
brca_tcga_pub2015	TCGA-LL-A441-01	2345.6286	1214.2014	65.4963	1196.2529	323.0103	39.9906	1206.0143	879.4773	3222.8607	1180.1937	371.8807	291.2698	452.4915	0	188.9317	303.2858	81.9932	1395.261	165.0004	2596.552	3749.9362	3393.2142	2665.827	2681.0423	2270.6447	2063.1347	1263.9534	297.2526	1315.9096	159.0176	972.3687	54.7902	11.021	0.6298	142.6435	0	293.7889	18.5783	0	12.5954	0	375.0295	40.9352	1214.5163	1774.6989	2043.6117	950.0118	690.2307	2709.5962	405.8411	1128.2374	1144.6115	37.1566	1592.6946	456.8999	351.0982	31.1737	1200.0315	257.577	281.8232	541.9192	330.6306	352.9875	2071.3217	184.2085
brca_tcga_pub2015	TCGA-E2-A14R-01	909.7787	1423.3635	100.4242	630.0585	375.9074	39.8945	323.2833	1344.9501	1692.0784	615.8432	530.5514	193.97	345.7526	0	87.5845	374.2749	32.1357	730.9412	112.3467	1050.556	749.4761	1237.6476	1475.1806	1525.2963	641.5224	1158.3171	903.3589	317.322	515.8776	65.5738	440.2155	0.9171	7.7955	0.9171	11.0054	0	202.6826	8.254	0.9171	1.3757	0	269.1734	1.3757	985.8993	473.6902	1512.3237	1321.5637	371.8904	4030.2648	755.8501	630.0585	826.3212	22.4693	1835.1485	479.1929	1075.7767	5.5027	525.5073	499.828	193.5114	1280.2935	428.7516	304.4824	746.5322	222.4006
